ensg,symbol,ensembl_symbol,chrom,biotype,mean_cpm,std_cpm,cv,mean_log2cpm,std_log2cpm,frac_expressed,name_class
ENSG00000177338,LINC00469,LINC00469,chr17,lncRNA,0.3701387652805792,0.4945270582252337,1.336058539694872,0.3876853258444957,0.40818635860884744,0.10211706102117062,LINC
ENSG00000246731,MGC16275,MGC16275,chr17,lncRNA,0.8369077850276003,0.5870578399266708,0.7014606034610017,0.8126555365881643,0.4221777534098029,0.32004981320049813,named
ENSG00000294024,ENSG00000294024,ENSG00000294024,chr17,lncRNA,1.5778687355762495,1.1709600523668513,0.7421149972524222,1.2418351618445336,0.580273540898359,0.5877957658779577,unnamed
ENSG00000289070,ENSG00000289070,ENSG00000289070,chr17,lncRNA,1.7255798327062735,1.95363430297147,1.132161066061796,1.3357580229944581,0.4879328421028545,0.7733499377334994,unnamed
ENSG00000182352,CD300LD-AS1,CD300LD-AS1,chr17,lncRNA,7.080937945412854,7.446349649971029,1.051604986143805,2.613600004640771,1.050291233487738,0.9352428393524284,antisense
ENSG00000309557,ENSG00000309557,ENSG00000309557,chr17,lncRNA,0.8448828140418472,0.7949639589887797,0.9409162380587908,0.7988952110236919,0.4576208857603477,0.2727272727272727,unnamed
ENSG00000264659,ENSG00000264659,ENSG00000264659,chr17,lncRNA,1.037247374576226,0.8308426522212674,0.8010072356757841,0.932230485321036,0.5011117184861038,0.40224159402241594,unnamed
ENSG00000299666,ENSG00000299666,ENSG00000299666,chr17,lncRNA,0.5216966902932084,0.44536229927683546,0.8536805150642783,0.5600744597606336,0.342126815533957,0.10709838107098381,unnamed
ENSG00000302174,ENSG00000302174,ENSG00000302174,chr17,lncRNA,6.544644016127941,4.264794080606084,0.6516464562620011,2.723211915480261,0.7321037851242012,0.9925280199252802,unnamed
ENSG00000267342,ENSG00000267342,ENSG00000267342,chr17,lncRNA,1.1062821992621392,0.7991813920515597,0.7224028304754361,0.9818396341639646,0.5066206028364858,0.4259028642590286,unnamed
ENSG00000279382,ENSG00000279382,ENSG00000279382,chr17,TEC,3.1831574567336705,2.2608384469306415,0.7102502712041625,1.8667812733250433,0.7588518693229255,0.8704856787048568,unnamed
ENSG00000267128,RNF157-AS1,RNF157-AS1,chr17,lncRNA,0.556926794011372,0.5323265247880377,0.9558285406845912,0.5738388560640614,0.4114015610684331,0.16313823163138233,antisense
ENSG00000267546,ENSG00000267546,ENSG00000267546,chr17,lncRNA,0.49644932732173647,0.48506877081620875,0.9770760964327941,0.5151930888337681,0.4246947162978246,0.16936488169364883,unnamed
ENSG00000163597,SNHG16,SNHG16,chr17,lncRNA,16.654298136886315,8.183815673694665,0.49139360941119253,3.998411670978566,0.6450975570969896,1.0,SNHG
ENSG00000267078,ENSG00000267078,ENSG00000267078,chr17,lncRNA,3.9260979764680712,3.709668239077572,0.9448740865134497,1.921931845258202,1.0449322126708676,0.7696139476961394,unnamed
ENSG00000267568,ENSG00000267568,ENSG00000267568,chr17,lncRNA,0.4403703748478135,0.6945970907523911,1.5773020403391922,0.4253416801308279,0.4872991522979099,0.1357409713574097,unnamed
ENSG00000234912,SNHG20,SNHG20,chr17,lncRNA,4.0376770807089715,1.8946316942750945,0.46923804365811694,2.237732854998237,0.5236667104972652,0.9937733499377335,SNHG
ENSG00000267506,ENSG00000267506,ENSG00000267506,chr17,lncRNA,0.5930107519869251,0.5563547139101127,0.9381865540312824,0.6028391163132126,0.424731754691821,0.17310087173100872,unnamed
ENSG00000309534,ENSG00000309534,ENSG00000309534,chr17,lncRNA,1.1685477299443743,1.2391541689279248,1.0604223834202404,0.9278252212792445,0.7052864663328876,0.39476961394769616,unnamed
ENSG00000294154,ENSG00000294154,ENSG00000294154,chr17,lncRNA,0.7232983776490824,0.9016549169430151,1.2465877773342176,0.6572665466101387,0.5565061314327299,0.22166874221668742,unnamed
ENSG00000204277,LINC01993,LINC01993,chr17,lncRNA,0.5216889850887871,0.9358491606815431,1.7938833048627034,0.49282423322534785,0.510165667803137,0.18057285180572852,LINC
ENSG00000267737,ENSG00000267737,ENSG00000267737,chr17,lncRNA,0.9918648328265163,0.9243394769448086,0.9319208085145223,0.8784064613045878,0.5475601975261423,0.3698630136986301,unnamed
ENSG00000303469,ENSG00000303469,ENSG00000303469,chr17,lncRNA,1.1346398585339845,0.878339424115368,0.774112964134919,0.9949021240589545,0.5148185170900105,0.44209215442092153,unnamed
ENSG00000266970,SOCS3-DT,SOCS3-DT,chr17,lncRNA,3.4571879996594297,2.7283238136403347,0.7891742693510171,1.9126355813944447,0.8364969051919832,0.825653798256538,named
ENSG00000267123,SCAT1,SCAT1,chr17,lncRNA,0.614358253695551,0.48825484731129726,0.7947396236223677,0.6388610560099246,0.371320968804856,0.14694894146948942,named
ENSG00000279570,ENSG00000279570,ENSG00000279570,chr17,TEC,0.8853788758019987,1.0569144926557295,1.1937426129557807,0.7338524657430823,0.6893374412748096,0.35118306351183065,unnamed
ENSG00000294365,ENSG00000294365,ENSG00000294365,chr17,lncRNA,0.44808584729721995,0.5453221390799332,1.2170037111621055,0.4521289646093395,0.4642744461202164,0.14694894146948942,unnamed
ENSG00000262580,ENSG00000262580,ENSG00000262580,chr17,lncRNA,13.845925712414301,7.7908645689382325,0.5626828231465173,3.7130554198952797,0.718442356022814,1.0,unnamed
ENSG00000263069,RNF213-AS1,RNF213-AS1,chr17,lncRNA,4.93147458632719,5.382991401936485,1.0915581754920023,2.192286603596966,0.9899227624605434,0.8953922789539228,antisense
ENSG00000226137,BAIAP2-DT,BAIAP2-DT,chr17,lncRNA,6.805750582189632,5.365268674176155,0.7883434177292423,2.6847368016184623,0.8807509568129256,0.9887920298879203,named
ENSG00000260005,ENSG00000260005,ENSG00000260005,chr17,lncRNA,2.7866080922516345,1.4342744655310269,0.5147026126562723,1.8500454871448155,0.43558544286395917,0.9713574097135741,unnamed
ENSG00000185168,LINC00482,LINC00482,chr17,lncRNA,5.949590092902965,8.899714512984094,1.495853390572271,2.182287896940645,1.3069316932171275,0.7447073474470735,LINC
ENSG00000287431,RENO1,RENO1,chr17,lncRNA,0.5211016961108711,0.9757369135280425,1.8724500818366976,0.5168491514912422,0.43875623418513654,0.15566625155666253,named
ENSG00000262877,ENSG00000262877,ENSG00000262877,chr17,lncRNA,2.6362693132447443,2.564072130636052,0.9726138819558494,1.6172467412159126,0.810902126611757,0.7285180572851806,unnamed
ENSG00000289913,ENSG00000289913,ENSG00000289913,chr17,lncRNA,0.7035872570074849,0.6791463378801393,0.9652624192892602,0.6785550801895984,0.48716034478677317,0.24283935242839352,unnamed
ENSG00000289182,ENSG00000289182,ENSG00000289182,chr17,lncRNA,0.9505357482865631,0.9400689588696284,0.9889885367953787,0.8231986559286439,0.6155299766580252,0.38978829389788294,unnamed
ENSG00000262049,ENSG00000262049,ENSG00000262049,chr17,lncRNA,1.9017828539712338,0.982542990724492,0.5166431008002735,1.4611896483705091,0.46305184154915674,0.8468244084682441,unnamed
ENSG00000264548,ENSG00000264548,ENSG00000264548,chr17,lncRNA,0.6548450447659215,0.4998298510653815,0.7632795805060246,0.6747152922423254,0.3704482540692007,0.1432129514321295,unnamed
ENSG00000275888,ENSG00000275888,ENSG00000275888,chr17,lncRNA,7.431133431467397,4.006570895080436,0.5391601337845006,2.9303051202228643,0.649660326235241,0.9962640099626401,unnamed
ENSG00000280407,ENSG00000280407,ENSG00000280407,chr17,TEC,5.680350364403054,4.70685183914093,0.8286199859496821,2.522018250383809,0.7641662088196863,0.9763387297633873,unnamed
ENSG00000287737,ENSG00000287737,ENSG00000287737,chr17,lncRNA,5.207448826619774,4.720722990205323,0.9065327663084515,2.2438220095744374,1.0656681148659353,0.8605230386052304,unnamed
ENSG00000260563,ENSG00000260563,ENSG00000260563,chr17,lncRNA,27.501667108605368,16.934702589883102,0.6157700376128898,4.578966194416025,0.8725792914007248,1.0,unnamed
ENSG00000279066,HEXD-IT1,HEXD-IT1,chr17,lncRNA,0.6983793644387809,0.5920976288587708,0.847816615163854,0.6932046557221071,0.43443092652460713,0.22789539227895392,named
ENSG00000265458,NARF-AS2,NARF-AS2,chr17,lncRNA,3.1048456483827667,2.177888037712331,0.7014480861059023,1.8567476567877261,0.7117026723775194,0.8978829389788294,antisense
ENSG00000279744,ENSG00000279744,ENSG00000279744,chr17,TEC,6.108722572463882,5.674473383320967,0.92891325739683,2.48160799312793,0.9750682984823572,0.9613947696139477,unnamed
ENSG00000266236,NARF-IT1,NARF-IT1,chr17,lncRNA,2.6904560593433877,2.0582070457674213,0.7650030330804702,1.7157383053276465,0.6670544441071171,0.8717310087173101,named
ENSG00000274370,ENSG00000274370,ENSG00000274370,chr17,lncRNA,1.326762973354902,0.9247249902983773,0.6969782914276568,1.1248220760467045,0.5037791984936276,0.5603985056039851,unnamed
ENSG00000299255,ENSG00000299255,ENSG00000299255,chr17,lncRNA,0.7830269068550906,0.661896110394742,0.8453044264508711,0.7633356117598021,0.4265584371082052,0.24408468244084683,unnamed
ENSG00000261888,ENSG00000261888,ENSG00000261888,chr17,lncRNA,3.2748804767470405,2.5992489437082362,0.7936927659387699,1.9107672612722393,0.6940997635442451,0.9352428393524284,unnamed
ENSG00000272625,ENSG00000272625,ENSG00000272625,chr18,lncRNA,0.9316455248087387,0.5330363305478841,0.5721450018850391,0.9005473529129104,0.37146158193838774,0.39103362391033625,unnamed
ENSG00000265907,ENSG00000265907,ENSG00000265907,chr18,lncRNA,1.5409332133732694,1.1364220454794984,0.7374894872904633,1.2319985557761024,0.5485214451114893,0.6438356164383562,unnamed
ENSG00000272688,ENSG00000272688,ENSG00000272688,chr18,lncRNA,1.6468871838379617,0.7376632476573729,0.4479136487894073,1.3563997004961548,0.3620868298282598,0.8667496886674969,unnamed
ENSG00000177337,DLGAP1-AS1,DLGAP1-AS1,chr18,lncRNA,5.426854718616518,2.3739361379115356,0.43744236044644463,2.5922638283268937,0.5134427667945382,1.0,antisense
ENSG00000262001,DLGAP1-AS2,DLGAP1-AS2,chr18,lncRNA,3.9409571877900365,2.571049898559385,0.6523922428097089,2.1407331690905145,0.6767090321469169,0.9514321295143213,antisense
ENSG00000263753,LINC00667,LINC00667,chr18,lncRNA,6.268870926054854,4.33680693823134,0.6918003240753584,2.6565036846869647,0.756288866667903,0.9950186799501868,LINC
ENSG00000266053,NDUFV2-AS1,NDUFV2-AS1,chr18,lncRNA,1.2424661007567084,0.5274033847424356,0.4244811061011864,1.129036577140628,0.3183264434173165,0.6537982565379825,antisense
ENSG00000273284,ENSG00000273284,ENSG00000273284,chr18,lncRNA,1.8789283527650522,1.7839572437266018,0.9494546405142645,1.2891812797187394,0.8065905122900907,0.564134495641345,unnamed
ENSG00000285653,ENSG00000285653,ENSG00000285653,chr18,lncRNA,0.44963030577668384,0.5827029903489389,1.2959602207915846,0.45403995291558175,0.4495616185532398,0.12079701120797011,unnamed
ENSG00000267480,LINC02979,LINC02979,chr18,lncRNA,0.8436294192431836,0.7289175442955662,0.8640257530960396,0.7799570023313784,0.5334021487005618,0.36239103362391034,LINC
ENSG00000260302,LINC01882,LINC01882,chr18,lncRNA,1.6224815070389187,2.1077607216616623,1.2990969157536925,1.1038665266203993,0.8429657507770902,0.45579078455790784,LINC
ENSG00000288839,ENSG00000288839,ENSG00000288839,chr18,lncRNA,0.9084294494455329,1.4051152894917311,1.5467522440508223,0.6864528434682428,0.7702141523610048,0.3163138231631382,unnamed
ENSG00000290461,CYP4F35P,CYP4F35P,chr18,lncRNA,1.6676606264986296,1.7319224217217817,1.038534096327545,1.1810352086027587,0.7851938416633014,0.5068493150684932,named
ENSG00000308413,ENSG00000308413,ENSG00000308413,chr18,lncRNA,0.5002854538095747,0.5291360792236486,1.0576683275405714,0.5100743453386246,0.4475859335454797,0.17683686176836863,unnamed
ENSG00000264745,TTC39C-AS1,TTC39C-AS1,chr18,lncRNA,0.7724546191538031,0.78373195714613,1.0145993534282711,0.718279483839245,0.5279481245746003,0.2851805728518057,antisense
ENSG00000293516,ZNF271P,ZNF271P,chr18,lncRNA,4.3330985550351695,1.8222244301442896,0.42053611451482426,2.3331131244525327,0.4888797808013313,0.9950186799501868,named
ENSG00000268573,ENSG00000268573,ENSG00000268573,chr18,lncRNA,1.2085961489455026,0.7629613516372021,0.631278986204684,1.0683785685058458,0.4541213777243695,0.5354919053549191,unnamed
ENSG00000299449,ENSG00000299449,ENSG00000299449,chr18,lncRNA,0.562928397731019,0.7143182872746812,1.2689327633032292,0.5360308298258918,0.5194640366674506,0.18057285180572852,unnamed
ENSG00000267322,SNHG22,SNHG22,chr18,lncRNA,0.8224073020668907,0.7892026393102118,0.9596250389883112,0.7604815174626853,0.5251023247778357,0.3026151930261519,SNHG
ENSG00000267040,ATP8B1-AS1,ATP8B1-AS1,chr18,lncRNA,7.027435606940662,3.8444775830437927,0.5470669242770131,2.8550657468183696,0.6522211616816278,1.0,antisense
ENSG00000267175,ENSG00000267175,ENSG00000267175,chr18,lncRNA,1.6188761566619174,1.3499962782813666,0.8339095444243404,1.2382330433999724,0.6358921253721757,0.6189290161892902,unnamed
ENSG00000264247,ZNF407-AS1,ZNF407-AS1,chr18,lncRNA,6.360348393489596,4.469175771480428,0.7026621019777851,2.6265601155566736,0.8602691822473657,0.9800747198007472,antisense
ENSG00000278607,ENSG00000278607,ENSG00000278607,chr18,lncRNA,1.8432171034085272,1.3920873645755196,0.7552487235503804,1.3866089027223911,0.5641082105844308,0.7584059775840598,unnamed
ENSG00000273669,ENSG00000273669,ENSG00000273669,chr18,lncRNA,2.1854832357725678,2.088608905520236,0.9556737253040118,1.4121141815263656,0.8427654882332699,0.597758405977584,unnamed
ENSG00000304765,ENSG00000304765,ENSG00000304765,chr18,lncRNA,0.588532023327948,0.5949102859845428,1.0108375796112639,0.5838446273082882,0.47313381206563737,0.21419676214196762,unnamed
ENSG00000266256,LINC00683,LINC00683,chr18,lncRNA,0.6125226145492118,0.8753547038178008,1.4290977721076001,0.556112026023274,0.5626671862887808,0.19551681195516812,LINC
ENSG00000264278,ZNF236-DT,ZNF236-DT,chr18,lncRNA,2.513473581025625,1.3267839704444273,0.5278686756289804,1.7148114273702604,0.5327505576056812,0.900373599003736,named
ENSG00000308562,ENSG00000308562,ENSG00000308562,chr18,lncRNA,1.5014241937050279,1.3443823714793415,0.8954047611034174,1.1591050823494953,0.6659920683343207,0.5317559153175592,unnamed
ENSG00000275178,ENSG00000275178,ENSG00000275178,chr18,lncRNA,0.6130316762324213,0.6178848656909898,1.0079167025893268,0.607723169887986,0.46153578864899647,0.1930261519302615,unnamed
ENSG00000279433,ENSG00000279433,ENSG00000279433,chr18,TEC,1.287806327474014,1.368281471705118,1.0624900984831727,0.9920438397186381,0.7306362149302856,0.44831880448318806,unnamed
ENSG00000278330,ENSG00000278330,ENSG00000278330,chr18,lncRNA,12.390060108561674,13.00657373884662,1.0497587279547522,3.1134719690399817,1.3671334838572224,0.987546699875467,unnamed
ENSG00000286186,ENSG00000286186,ENSG00000286186,chr18,lncRNA,0.9725117231616252,0.9322952596268097,0.9586468084887736,0.8668064338152836,0.5357041786130871,0.3312577833125778,unnamed
ENSG00000178412,CTDP1-DT,CTDP1-DT,chr18,lncRNA,1.7814852191112576,0.9687841682049606,0.5438070200146061,1.3912960660653997,0.4937872254403858,0.7571606475716065,named
ENSG00000267780,ENSG00000267780,ENSG00000267780,chr18,lncRNA,0.7282434619283259,0.9942990022567495,1.3653387283751666,0.6130765410639111,0.6672702391205361,0.29514321295143214,unnamed
ENSG00000267270,PARD6G-AS1,PARD6G-AS1,chr18,lncRNA,1.583293861762516,1.8434049162363677,1.1642847615061787,1.1801237429781635,0.6614347992479696,0.523038605230386,antisense
ENSG00000278000,ENSG00000278000,ENSG00000278000,chr18,lncRNA,0.5221856944664985,0.575912063990051,1.1028874787128036,0.531291300800814,0.43693108427520766,0.1382316313823163,unnamed
ENSG00000292982,WASH5P,WASH5P,chr19,lncRNA,0.5086617206506057,0.547751920129956,1.076849107948111,0.5162197375880644,0.4514578207142473,0.14196762141967623,named
ENSG00000282508,LINC01002,LINC01002,chr19,lncRNA,29.847940688160975,17.731042051238767,0.5940457412618649,4.717791361510258,0.8353841736769755,1.0,LINC
ENSG00000267751,BSG-AS1,BSG-AS1,chr19,lncRNA,2.3111489675266963,1.3221452113181413,0.5720726919360161,1.6169866500503645,0.5682433436751512,0.863013698630137,antisense
ENSG00000267493,CIRBP-AS1,CIRBP-AS1,chr19,lncRNA,0.8426880444760106,0.4114363367732445,0.4882427601415403,0.849215050554357,0.3019937022946907,0.2889165628891656,antisense
ENSG00000279488,ENSG00000279488,ENSG00000279488,chr19,TEC,1.3339467731914982,1.3585484755309734,1.0184427915970102,1.0654501058322399,0.6311369209422657,0.46948941469489414,unnamed
ENSG00000248015,ENSG00000248015,ENSG00000248015,chr19,lncRNA,0.766051488878117,0.537130933774137,0.701168187220373,0.7657133448318673,0.38385556841525026,0.24159402241594022,unnamed
ENSG00000267317,ENSG00000267317,ENSG00000267317,chr19,lncRNA,3.4361475116886817,2.288452456965728,0.6659936598126652,1.9609249668733928,0.7423685436298246,0.8966376089663761,unnamed
ENSG00000267244,ENSG00000267244,ENSG00000267244,chr19,lncRNA,2.2697951682306785,1.6375862891994255,0.7214687528284482,1.561680958046699,0.6344690386752342,0.7920298879202988,unnamed
ENSG00000261526,ENSG00000261526,ENSG00000261526,chr19,lncRNA,3.080766599258597,2.59303721912639,0.8416857089240121,1.8056993684253329,0.7648785001702386,0.8804483188044832,unnamed
ENSG00000180846,CSNK1G2-AS1,CSNK1G2-AS1,chr19,lncRNA,0.5569037582044233,0.5510392912908018,0.9894695145665208,0.5774393136730119,0.39039914532938347,0.11830635118306351,antisense
ENSG00000267283,ENSG00000267283,ENSG00000267283,chr19,lncRNA,4.901445447307346,3.7248117880935516,0.7599414964701507,2.307230028570269,0.8514690996413098,0.9489414694894147,unnamed
ENSG00000288156,ENSG00000288156,ENSG00000288156,chr19,lncRNA,79.97893674536608,68.04664219900515,0.8508070370533867,5.718321467633853,1.4167170594103775,1.0,unnamed
ENSG00000267551,GNA15-DT,GNA15-DT,chr19,lncRNA,0.7363499910016132,0.5016208210018147,0.6812260842422089,0.7454518576269027,0.3696076852216062,0.22540473225404734,named
ENSG00000289471,ENSG00000289471,ENSG00000289471,chr19,lncRNA,2.6345447440312015,2.270030224952265,0.8616404143809753,1.594731467306157,0.8708566353507465,0.6264009962640099,unnamed
ENSG00000299541,ENSG00000299541,ENSG00000299541,chr19,lncRNA,11.441347693750515,8.693327839682254,0.7598167691757779,3.260286858059125,1.0793945848588131,0.9925280199252802,unnamed
ENSG00000297875,ENSG00000297875,ENSG00000297875,chr19,lncRNA,0.5978407334203885,1.7487720752962932,2.9251470793753946,0.44788376886617975,0.6295284900475508,0.12577833125778332,unnamed
ENSG00000296810,ENSG00000296810,ENSG00000296810,chr19,lncRNA,0.8148212190232575,0.45895924294649537,0.5632637347081596,0.8204045590603603,0.3270377569126424,0.23910336239103364,unnamed
ENSG00000299077,ENSG00000299077,ENSG00000299077,chr19,lncRNA,1.290334037995979,0.7967233765259848,0.6174551341475715,1.1238377448011956,0.4406639994177295,0.5803237858032378,unnamed
ENSG00000267030,ENSG00000267030,ENSG00000267030,chr19,lncRNA,0.6585124368211024,0.4300158444246405,0.6530109689355231,0.6920240867264204,0.3155456671732556,0.136986301369863,unnamed
ENSG00000280239,ENSG00000280239,ENSG00000280239,chr19,TEC,2.440202740699188,1.2181943334878291,0.4992184924514844,1.7094600191458418,0.4485066334344626,0.9576587795765878,unnamed
ENSG00000267769,ENSG00000267769,ENSG00000267769,chr19,lncRNA,0.7409918732672773,0.5295575983402985,0.714660467199599,0.7411279869483788,0.40151333271839357,0.24906600249066002,unnamed
ENSG00000205790,DPP9-AS1,DPP9-AS1,chr19,lncRNA,1.8438730582690535,0.9588634085161772,0.520026801311537,1.4319476461848404,0.46494347561824084,0.8293897882938979,antisense
ENSG00000267571,ENSG00000267571,ENSG00000267571,chr19,lncRNA,6.695525680241056,3.569825821137646,0.5331658769784784,2.79340488004131,0.6739783812057907,0.9912826899128269,unnamed
ENSG00000266983,RANBP3-DT,RANBP3-DT,chr19,lncRNA,0.6921455486978771,0.6041497440162081,0.8728651728712058,0.6838345976569611,0.4483116458876233,0.24782067247820672,named
ENSG00000275234,ENSG00000275234,ENSG00000275234,chr19,lncRNA,0.5441363179409485,0.4065480654597017,0.7471437800698715,0.5860506429976604,0.33045819675655275,0.11457036114570361,unnamed
ENSG00000276980,ENSG00000276980,ENSG00000276980,chr19,lncRNA,1.0941290935161696,6.584073505619965,6.01763863573075,0.40705078987786186,0.8554250734689239,0.11581569115815692,unnamed
ENSG00000280091,ENSG00000280091,ENSG00000280091,chr19,TEC,0.4820758874159827,0.7052450478166155,1.4629336712874428,0.4740821170177122,0.4663174105636741,0.11706102117061021,unnamed
ENSG00000290427,ENSG00000290427,ENSG00000290427,chr19,lncRNA,1.6401493549768225,2.17220595166199,1.3243952113694464,1.1013984642987646,0.8566730511718829,0.4533001245330012,unnamed
ENSG00000305109,ENSG00000305109,ENSG00000305109,chr19,lncRNA,3.5762677921211923,3.201065692038454,0.8950855691205958,1.9090633618266413,0.8791305578458083,0.838107098381071,unnamed
ENSG00000268204,ENSG00000268204,ENSG00000268204,chr19,lncRNA,1.6386062491202156,0.8494667932565916,0.5184081250225178,1.3344484199439854,0.4267875749588874,0.7907845579078456,unnamed
ENSG00000269386,RAB11B-AS1,RAB11B-AS1,chr19,lncRNA,0.9125060784184109,0.44642061550010753,0.48922481291725767,0.8993558322791837,0.31778344489842464,0.35242839352428396,antisense
ENSG00000308303,ENSG00000308303,ENSG00000308303,chr19,lncRNA,9.29178333170416,4.5822640299473445,0.4931522686621809,3.2368076247215374,0.6036853971282651,0.9975093399750934,unnamed
ENSG00000268618,ENSG00000268618,ENSG00000268618,chr19,lncRNA,0.9981984920324424,0.6236606764384438,0.6247862338166849,0.939824734528344,0.39972696038601174,0.41843088418430885,unnamed
ENSG00000267106,ZNF561-AS1,ZNF561-AS1,chr19,lncRNA,1.0882862332591128,0.5436928777327288,0.4995862863251708,1.0182001040298534,0.35235993502900936,0.50186799501868,antisense
ENSG00000267289,PIN1-DT,PIN1-DT,chr19,lncRNA,1.3711456992748108,0.6491416420325864,0.47343009745493336,1.1970466588287754,0.3685480004189127,0.7048567870485679,named
ENSG00000274425,ENSG00000274425,ENSG00000274425,chr19,lncRNA,1.001798102378712,0.6415461644473159,0.6403946692691885,0.9338078468611257,0.43393469670011997,0.42092154420921546,unnamed
ENSG00000267100,ILF3-DT,ILF3-DT,chr19,lncRNA,15.635246342579352,8.276198189641995,0.5293295678433595,3.890502566601397,0.6959003551695204,1.0,named
ENSG00000267082,DOCK6-AS1,DOCK6-AS1,chr19,lncRNA,1.1393139821757716,1.0650587229070971,0.9348245870494211,0.966467605949737,0.5821027863909037,0.4246575342465753,antisense
ENSG00000267174,ENSG00000267174,ENSG00000267174,chr19,lncRNA,20.49900381113921,16.294382838264184,0.794886570507869,3.9847748476946516,1.2159148275322873,0.9863013698630136,unnamed
ENSG00000219665,ZNF433-AS1,ZNF433-AS1,chr19,lncRNA,4.081457555342269,3.2252740803904705,0.7902260495564556,2.098585585234778,0.8275987783044094,0.9265255292652553,antisense
ENSG00000301129,ENSG00000301129,ENSG00000301129,chr19,lncRNA,1.168174264396822,1.4338012360992116,1.227386426664299,0.8800370167576063,0.782772576972411,0.40597758405977585,unnamed
ENSG00000300728,ENSG00000300728,ENSG00000300728,chr19,lncRNA,0.8005019703986473,0.7132815227396067,0.8910428070331855,0.7523855922844583,0.5096244138841672,0.3138231631382316,unnamed
ENSG00000267519,MIR23AHG,MIR23AHG,chr19,lncRNA,42.73786671855115,24.708267532579782,0.5781352563827129,5.231943765134817,0.8462830022706782,1.0,MIR_host
ENSG00000267169,ADGRL1-AS1,ADGRL1-AS1,chr19,lncRNA,5.905512733877963,3.0877007530698557,0.5228505791473014,2.6451962812769847,0.6505526372042293,0.9925280199252802,antisense
ENSG00000266913,LINC01841,LINC01841,chr19,lncRNA,0.6949968781942389,0.3275990554957205,0.4713676647683625,0.7356740738685328,0.2694805579913443,0.17310087173100872,LINC
ENSG00000279716,ENSG00000279716,ENSG00000279716,chr19,TEC,13.41968981062672,6.031926126969756,0.4494832751047065,3.73734271406001,0.5668382176323339,1.0,unnamed
ENSG00000298766,ENSG00000298766,ENSG00000298766,chr19,lncRNA,1.1664094285456574,1.9000851714147333,1.629003611351001,0.9562029404562801,0.5830248849631847,0.41718555417185554,unnamed
ENSG00000298790,ENSG00000298790,ENSG00000298790,chr19,lncRNA,0.7761027038964803,1.1791010664819324,1.519259062701585,0.6650823211304465,0.6245901880585271,0.298879202988792,unnamed
ENSG00000269243,ENSG00000269243,ENSG00000269243,chr19,lncRNA,0.9036201753103567,1.5839801979154722,1.7529269943219667,0.8296776029400718,0.45203254304083607,0.32627646326276466,unnamed
ENSG00000280332,ENSG00000280332,ENSG00000280332,chr19,TEC,9.372680262051661,4.550714017132511,0.485529633989282,3.2221565060096857,0.6951913154320344,0.9975093399750934,unnamed
ENSG00000269399,ENSG00000269399,ENSG00000269399,chr19,lncRNA,1.2097063203963778,1.0050883984701204,0.830853225715799,1.0124316473946153,0.6020512965152266,0.45579078455790784,unnamed
ENSG00000279529,ENSG00000279529,ENSG00000279529,chr19,lncRNA,2.033301874146418,0.9178697530038006,0.4514183381595136,1.5388285967397868,0.42360685923882446,0.9066002490660025,unnamed
ENSG00000269044,ENSG00000269044,ENSG00000269044,chr19,lncRNA,3.7568853124652093,2.086298871631847,0.5553267396025061,2.1217952655041525,0.6102744124811554,0.958904109589041,unnamed
ENSG00000269480,ENSG00000269480,ENSG00000269480,chr19,lncRNA,0.37033924102297644,0.47486555015428855,1.2822447571112972,0.38845177367994205,0.41151956187793814,0.10834371108343711,unnamed
ENSG00000282851,BISPR,BISPR,chr19,lncRNA,7.217882580068489,4.011867434080174,0.555823316544186,2.8950061374476133,0.6337282187080728,0.9987546699875467,named
ENSG00000269439,PGLS-DT,PGLS-DT,chr19,lncRNA,1.3041988301848564,0.5972561747310523,0.45794871219628186,1.159508637565753,0.35587493842517903,0.663760896637609,named
ENSG00000297168,ENSG00000297168,ENSG00000297168,chr19,lncRNA,0.9488840320116751,0.8687453281065428,0.915544259149103,0.8553151166179535,0.5268401549465408,0.33374844333748444,unnamed
ENSG00000297388,ENSG00000297388,ENSG00000297388,chr19,lncRNA,0.8851063658818094,0.4954386296609459,0.559750385669583,0.8689331124196904,0.358244966599307,0.33374844333748444,unnamed
ENSG00000293959,ENSG00000293959,ENSG00000293959,chr19,lncRNA,2.6391925492162702,2.114486694573143,0.80118697485754,1.6407877865225782,0.7934745971371984,0.7334993773349938,unnamed
ENSG00000293999,ENSG00000293999,ENSG00000293999,chr19,lncRNA,0.6564346344282017,0.7213449655927072,1.0988831602723808,0.6208756567254372,0.5271928127477221,0.23661270236612703,unnamed
ENSG00000268938,ENSG00000268938,ENSG00000268938,chr19,lncRNA,1.4209496008249085,0.8392235341067473,0.590607530076753,1.1968374789610947,0.4697147964463865,0.6189290161892902,unnamed
ENSG00000269191,ENSG00000269191,ENSG00000269191,chr19,lncRNA,1.3057149946940585,0.8249393907479909,0.6317913128823968,1.1256402942011587,0.4673710507993848,0.5466998754669987,unnamed
ENSG00000268030,ENSG00000268030,ENSG00000268030,chr19,lncRNA,2.451577910178963,1.3847832169288625,0.5648538482824617,1.6831695193462064,0.5414974579194151,0.9016189290161893,unnamed
ENSG00000309629,ENSG00000309629,ENSG00000309629,chr19,lncRNA,1.3222387484210962,1.2661380494966867,0.957571430279592,1.0519199842261329,0.6522128439794989,0.44956413449564137,unnamed
